cantGimnasios,cantPokeparadas,tamMochila,distancia,tamCamino,tiempo
33,89,12,14383,89,1139522
33,89,12,14383,89,1291848
33,89,12,14383,89,1151238
33,89,12,14383,89,1340819
33,89,12,14383,89,1388195
33,89,12,14383,89,1157782
33,89,12,14383,89,1152389
33,89,12,14383,89,1195407
33,89,12,14383,89,1146694
33,89,12,14383,89,1140338
33,89,12,14383,89,1137615
33,89,12,14383,89,1144374
33,89,12,14383,89,1168651
33,89,12,14383,89,1200007
33,89,12,14383,89,1144636
33,89,12,14383,89,1282291
33,89,12,14383,89,1138650
33,89,12,14383,89,1141825
33,89,12,14383,89,1449029
33,89,12,14383,89,1190165
33,89,12,14383,89,1192991
33,89,12,14383,89,1186470
33,89,12,14383,89,1139891
33,89,12,14383,89,1141789
33,89,12,14383,89,1167180
33,89,12,14383,89,1143545
33,89,12,14383,89,1155491
33,89,12,14383,89,1150261
33,89,12,14383,89,1137800
33,89,12,14383,89,1212195
33,89,12,14383,89,1137675
33,89,12,14383,89,1168458
33,89,12,14383,89,1141450
33,89,12,14383,89,1135860
33,89,12,14383,89,1137438
33,89,12,14383,89,1146744
33,89,12,14383,89,1140762
33,89,12,14383,89,1141660
33,89,12,14383,89,1142648
33,89,12,14383,89,1141032
33,89,12,14383,89,1136279
33,89,12,14383,89,1138968
33,89,12,14383,89,1141619
33,89,12,14383,89,1135286
33,89,12,14383,89,1136988
33,89,12,14383,89,1138618
33,89,12,14383,89,1137857
33,89,12,14383,89,1138482
33,89,12,14383,89,1138872
33,89,12,14383,89,1137809
33,89,12,14383,89,1143983
33,89,12,14383,89,1138352
33,89,12,14383,89,1138581
33,89,12,14383,89,1143102
33,89,12,14383,89,1139649
33,89,12,14383,89,1135972
33,89,12,14383,89,1142448
33,89,12,14383,89,1140588
33,89,12,14383,89,1137342
33,89,12,14383,89,1171538
33,89,12,14383,89,1138182
33,89,12,14383,89,1137207
33,89,12,14383,89,1141402
33,89,12,14383,89,1139145
33,89,12,14383,89,1140225
33,89,12,14383,89,1142833
33,89,12,14383,89,1141035
33,89,12,14383,89,1140734
33,89,12,14383,89,1141852
33,89,12,14383,89,1164513
33,89,12,14383,89,1136065
33,89,12,14383,89,1140592
33,89,12,14383,89,1136807
33,89,12,14383,89,1139045
33,89,12,14383,89,1142133
33,89,12,14383,89,1139623
33,89,12,14383,89,1138741
33,89,12,14383,89,1141928
33,89,12,14383,89,1138892
33,89,12,14383,89,1136000
33,89,12,14383,89,1144591
33,89,12,14383,89,1151901
33,89,12,14383,89,1123523
33,89,12,14383,89,1140704
33,89,12,14383,89,1146356
33,89,12,14383,89,1133740
33,89,12,14383,89,1143742
33,89,12,14383,89,1170238
42,90,12,15791,111,2036655
42,90,12,15791,111,2051742
42,90,12,15791,111,2052075
42,90,12,15791,111,2060371
42,90,12,15791,111,2078776
42,90,12,15791,111,2176769
42,90,12,15791,111,2177996
42,90,12,15791,111,2092334
42,90,12,15791,111,2185845
42,90,12,15791,111,2403842
42,90,12,15791,111,2128451
42,90,12,15791,111,2049392
42,90,12,15791,111,2183552
42,90,12,15791,111,2053420
42,90,12,15791,111,2075254
42,90,12,15791,111,2200942
42,90,12,15791,111,2469918
42,90,12,15791,111,2059765
42,90,12,15791,111,2137158
42,90,12,15791,111,2052507
42,90,12,15791,111,2053515
42,90,12,15791,111,2050928
42,90,12,15791,111,2134678
42,90,12,15791,111,2054399
42,90,12,15791,111,2050601
42,90,12,15791,111,2082932
42,90,12,15791,111,2073223
42,90,12,15791,111,2050192
42,90,12,15791,111,2050573
42,90,12,15791,111,2062945
42,90,12,15791,111,2043843
42,90,12,15791,111,2049194
42,90,12,15791,111,2045406
42,90,12,15791,111,2046701
42,90,12,15791,111,2048955
42,90,12,15791,111,2048213
42,90,12,15791,111,2050769
42,90,12,15791,111,2076776
42,90,12,15791,111,2045550
42,90,12,15791,111,2050031
42,90,12,15791,111,2048985
42,90,12,15791,111,2047687
42,90,12,15791,111,2045411
42,90,12,15791,111,2050070
42,90,12,15791,111,2049781
42,90,12,15791,111,2077309
42,90,12,15791,111,2040681
42,90,12,15791,111,2049325
42,90,12,15791,111,2051728
42,90,12,15791,111,2051508
42,90,12,15791,111,2047369
42,90,12,15791,111,2050174
42,90,12,15791,111,2055818
42,90,12,15791,111,2051112
42,90,12,15791,111,2050723
42,90,12,15791,111,2186618
42,90,12,15791,111,2370974
42,90,12,15791,111,2049478
42,90,12,15791,111,2077302
42,90,12,15791,111,2043814
42,90,12,15791,111,2069194
42,90,12,15791,111,2052447
42,90,12,15791,111,2101912
42,90,12,15791,111,2039388
42,90,12,15791,111,2052212
42,90,12,15791,111,2083789
42,90,12,15791,111,2076468
42,90,12,15791,111,2048468
42,90,12,15791,111,2072799
42,90,12,15791,111,2052496
42,90,12,15791,111,2048991
42,90,12,15791,111,2051500
42,90,12,15791,111,2050773
42,90,12,15791,111,2051536
42,90,12,15791,111,2056669
42,90,12,15791,111,2067999
42,90,12,15791,111,2053390
42,90,12,15791,111,2050295
42,90,12,15791,111,2047394
42,90,12,15791,111,2057548
42,90,12,15791,111,2045182
42,90,12,15791,111,2056543
42,90,12,15791,111,2047704
42,90,12,15791,111,2054719
42,90,12,15791,111,2044926
42,90,12,15791,111,2050249
42,90,12,15791,111,2047861
42,90,12,15791,111,2067173
42,90,12,15791,111,2034916
42,90,12,15791,111,2046618
42,90,12,15791,111,2048726
42,90,12,15791,111,2084520
42,90,12,15791,111,2048466
42,90,12,15791,111,2047098
42,90,12,15791,111,2048197
42,90,12,15791,111,2051393
42,90,12,15791,111,2045867
42,90,12,15791,111,2050093
42,90,12,15791,111,2046047
42,90,12,15791,111,2051250
45,105,12,17537,124,2490288
45,105,12,17537,124,2498494
45,105,12,17537,124,2491058
45,105,12,17537,124,2568493
45,105,12,17537,124,2694100
45,105,12,17537,124,2537916
45,105,12,17537,124,2500144
45,105,12,17537,124,2500985
45,105,12,17537,124,2498797
45,105,12,17537,124,2495073
45,105,12,17537,124,3032926
45,105,12,17537,124,2567609
45,105,12,17537,124,2565938
45,105,12,17537,124,2502396
45,105,12,17537,124,2499592
45,105,12,17537,124,2642923
45,105,12,17537,124,2923550
45,105,12,17537,124,2632693
45,105,12,17537,124,2484172
45,105,12,17537,124,2526675
45,105,12,17537,124,2492537
45,105,12,17537,124,2581418
45,105,12,17537,124,2528397
45,105,12,17537,124,2498650
45,105,12,17537,124,2492172
45,105,12,17537,124,2495708
45,105,12,17537,124,2491416
45,105,12,17537,124,2496609
45,105,12,17537,124,2504250
45,105,12,17537,124,2520633
45,105,12,17537,124,2533156
45,105,12,17537,124,2493385
45,105,12,17537,124,2489900
45,105,12,17537,124,2496831
45,105,12,17537,124,2496224
45,105,12,17537,124,2515127
45,105,12,17537,124,2498023
45,105,12,17537,124,2498145
45,105,12,17537,124,2491327
45,105,12,17537,124,2498955
45,105,12,17537,124,2491440
45,105,12,17537,124,2492990
45,105,12,17537,124,2494906
45,105,12,17537,124,2635067
45,105,12,17537,124,2523144
45,105,12,17537,124,2495322
45,105,12,17537,124,2517503
45,105,12,17537,124,2493112
45,105,12,17537,124,2635103
45,105,12,17537,124,2870224
45,105,12,17537,124,2522424
45,105,12,17537,124,2501191
45,105,12,17537,124,2502469
45,105,12,17537,124,2500859
45,105,12,17537,124,2566543
45,105,12,17537,124,2509301
45,105,12,17537,124,2488781
45,105,12,17537,124,2498003
45,105,12,17537,124,2497006
45,105,12,17537,124,2493437
45,105,12,17537,124,2494088
45,105,12,17537,124,2496339
45,105,12,17537,124,2487220
45,105,12,17537,124,2493821
45,105,12,17537,124,2486575
45,105,12,17537,124,2491622
45,105,12,17537,124,2494449
45,105,12,17537,124,2494780
45,105,12,17537,124,2503723
45,105,12,17537,124,2498617
45,105,12,17537,124,2521045
45,105,12,17537,124,2495440
45,105,12,17537,124,2503082
45,105,12,17537,124,2495057
45,105,12,17537,124,2489905
45,105,12,17537,124,2494232
45,105,12,17537,124,2522254
45,105,12,17537,124,2492229
45,105,12,17537,124,2492759
45,105,12,17537,124,2498473
45,105,12,17537,124,2492010
45,105,12,17537,124,2530447
45,105,12,17537,124,2496862
45,105,12,17537,124,2620102
45,105,12,17537,124,2499758
45,105,12,17537,124,2528122
45,105,12,17537,124,2492519
45,105,12,17537,124,2501153
45,105,12,17537,124,2574669
45,105,12,17537,124,2737569
45,105,12,17537,124,2503998
45,105,12,17537,124,2495355
45,105,12,17537,124,2489673
45,105,12,17537,124,2507540
45,105,12,17537,124,2615082
45,105,12,17537,124,2742028
45,105,12,17537,124,2532864
45,105,12,17537,124,2493886
45,105,12,17537,124,2492241
45,105,12,17537,124,2500013
25,69,12,11092,71,580642
25,69,12,11092,71,589947
25,69,12,11092,71,589976
25,69,12,11092,71,661981
25,69,12,11092,71,596843
25,69,12,11092,71,588049
25,69,12,11092,71,590492
25,69,12,11092,71,590725
25,69,12,11092,71,587620
25,69,12,11092,71,591297
25,69,12,11092,71,589801
25,69,12,11092,71,591713
25,69,12,11092,71,590729
25,69,12,11092,71,589744
25,69,12,11092,71,588948
25,69,12,11092,71,588629
25,69,12,11092,71,613452
25,69,12,11092,71,636609
25,69,12,11092,71,657932
25,69,12,11092,71,590412
25,69,12,11092,71,589692
25,69,12,11092,71,589426
25,69,12,11092,71,589001
25,69,12,11092,71,589466
25,69,12,11092,71,593936
25,69,12,11092,71,603558
25,69,12,11092,71,588848
25,69,12,11092,71,593371
25,69,12,11092,71,587982
25,69,12,11092,71,589064
25,69,12,11092,71,591102
25,69,12,11092,71,593841
25,69,12,11092,71,588876
25,69,12,11092,71,590688
25,69,12,11092,71,589389
25,69,12,11092,71,587248
25,69,12,11092,71,733694
25,69,12,11092,71,866175
25,69,12,11092,71,597746
25,69,12,11092,71,596480
25,69,12,11092,71,596834
25,69,12,11092,71,607689
25,69,12,11092,71,608509
25,69,12,11092,71,688903
25,69,12,11092,71,602501
25,69,12,11092,71,653741
25,69,12,11092,71,589956
25,69,12,11092,71,587635
25,69,12,11092,71,587886
25,69,12,11092,71,617989
25,69,12,11092,71,586992
25,69,12,11092,71,590307
25,69,12,11092,71,588588
25,69,12,11092,71,586874
25,69,12,11092,71,590221
25,69,12,11092,71,587505
25,69,12,11092,71,614419
25,69,12,11092,71,734880
25,69,12,11092,71,590806
25,69,12,11092,71,589072
25,69,12,11092,71,588384
25,69,12,11092,71,818676
25,69,12,11092,71,736472
25,69,12,11092,71,596551
25,69,12,11092,71,595440
25,69,12,11092,71,593831
25,69,12,11092,71,598677
25,69,12,11092,71,633766
25,69,12,11092,71,584362
25,69,12,11092,71,588628
25,69,12,11092,71,586665
25,69,12,11092,71,587897
25,69,12,11092,71,588178
25,69,12,11092,71,589411
25,69,12,11092,71,587597
25,69,12,11092,71,592634
25,69,12,11092,71,602984
25,69,12,11092,71,589237
25,69,12,11092,71,590838
25,69,12,11092,71,588095
25,69,12,11092,71,589743
25,69,12,11092,71,589960
25,69,12,11092,71,592866
25,69,12,11092,71,586808
25,69,12,11092,71,649126
25,69,12,11092,71,593095
25,69,12,11092,71,588234
25,69,12,11092,71,588259
25,69,12,11092,71,594445
25,69,12,11092,71,589959
25,69,12,11092,71,591314
25,69,12,11092,71,614305
25,69,12,11092,71,586770
25,69,12,11092,71,590491
25,69,12,11092,71,589746
25,69,12,11092,71,591085
25,69,12,11092,71,591382
25,69,12,11092,71,658567
25,69,12,11092,71,633793
25,69,12,11092,71,591278
19,47,12,9603,49,297032
19,47,12,9603,49,305731
19,47,12,9603,49,305272
19,47,12,9603,49,294064
19,47,12,9603,49,304280
19,47,12,9603,49,305175
19,47,12,9603,49,305026
19,47,12,9603,49,304448
19,47,12,9603,49,304203
19,47,12,9603,49,320061
19,47,12,9603,49,297299
19,47,12,9603,49,299740
19,47,12,9603,49,298513
19,47,12,9603,49,299505
19,47,12,9603,49,298296
19,47,12,9603,49,301200
19,47,12,9603,49,297687
19,47,12,9603,49,297256
19,47,12,9603,49,299227
19,47,12,9603,49,297642
19,47,12,9603,49,298996
19,47,12,9603,49,296309
19,47,12,9603,49,296913
19,47,12,9603,49,298067
19,47,12,9603,49,299995
19,47,12,9603,49,297006
19,47,12,9603,49,296983
19,47,12,9603,49,300163
19,47,12,9603,49,307307
19,47,12,9603,49,296632
19,47,12,9603,49,297329
19,47,12,9603,49,299004
19,47,12,9603,49,348629
19,47,12,9603,49,419660
19,47,12,9603,49,407280
19,47,12,9603,49,298878
19,47,12,9603,49,298902
19,47,12,9603,49,299287
19,47,12,9603,49,298134
19,47,12,9603,49,301331
19,47,12,9603,49,335804
19,47,12,9603,49,306871
19,47,12,9603,49,298633
19,47,12,9603,49,298368
19,47,12,9603,49,300704
19,47,12,9603,49,296591
19,47,12,9603,49,298538
19,47,12,9603,49,298422
19,47,12,9603,49,298980
19,47,12,9603,49,296422
19,47,12,9603,49,298429
19,47,12,9603,49,297622
19,47,12,9603,49,298887
19,47,12,9603,49,306535
19,47,12,9603,49,307948
19,47,12,9603,49,313490
19,47,12,9603,49,297295
19,47,12,9603,49,295717
19,47,12,9603,49,299126
19,47,12,9603,49,297275
19,47,12,9603,49,296963
19,47,12,9603,49,297423
19,47,12,9603,49,298550
19,47,12,9603,49,296557
19,47,12,9603,49,299123
19,47,12,9603,49,295884
19,47,12,9603,49,302454
19,47,12,9603,49,300407
19,47,12,9603,49,297856
19,47,12,9603,49,296813
19,47,12,9603,49,298606
19,47,12,9603,49,297207
19,47,12,9603,49,298119
19,47,12,9603,49,298059
19,47,12,9603,49,296942
19,47,12,9603,49,380459
19,47,12,9603,49,298736
19,47,12,9603,49,298741
19,47,12,9603,49,298222
19,47,12,9603,49,302721
19,47,12,9603,49,300217
19,47,12,9603,49,297255
19,47,12,9603,49,298970
19,47,12,9603,49,302221
19,47,12,9603,49,361658
19,47,12,9603,49,418598
19,47,12,9603,49,426435
19,47,12,9603,49,419487
19,47,12,9603,49,355118
19,47,12,9603,49,303491
19,47,12,9603,49,340930
19,47,12,9603,49,316435
19,47,12,9603,49,315541
19,47,12,9603,49,313620
19,47,12,9603,49,316211
19,47,12,9603,49,316885
19,47,12,9603,49,327783
19,47,12,9603,49,297011
19,47,12,9603,49,318188
19,47,12,9603,49,300280
45,141,12,14693,134,2772188
45,141,12,14693,134,2690058
45,141,12,14693,134,2746600
45,141,12,14693,134,2748568
45,141,12,14693,134,2696721
45,141,12,14693,134,2686418
45,141,12,14693,134,2706727
45,141,12,14693,134,2701899
45,141,12,14693,134,2708408
45,141,12,14693,134,2867270
45,141,12,14693,134,3055464
45,141,12,14693,134,2698824
45,141,12,14693,134,2634880
45,141,12,14693,134,2622798
45,141,12,14693,134,2618324
45,141,12,14693,134,2697448
45,141,12,14693,134,2613715
45,141,12,14693,134,2611857
45,141,12,14693,134,2651970
45,141,12,14693,134,2617043
45,141,12,14693,134,2643423
45,141,12,14693,134,2616382
45,141,12,14693,134,2608626
45,141,12,14693,134,2614368
45,141,12,14693,134,2611295
45,141,12,14693,134,2728293
45,141,12,14693,134,2645071
45,141,12,14693,134,2614512
45,141,12,14693,134,2911938
45,141,12,14693,134,2644299
45,141,12,14693,134,2626107
45,141,12,14693,134,2618897
45,141,12,14693,134,2609136
45,141,12,14693,134,2682755
45,141,12,14693,134,2623238
45,141,12,14693,134,2644124
45,141,12,14693,134,2607671
45,141,12,14693,134,2613234
45,141,12,14693,134,2616609
45,141,12,14693,134,2604953
45,141,12,14693,134,2615972
45,141,12,14693,134,2610770
45,141,12,14693,134,2629917
45,141,12,14693,134,2608248
45,141,12,14693,134,2609484
45,141,12,14693,134,2610165
45,141,12,14693,134,2618137
45,141,12,14693,134,2611640
45,141,12,14693,134,2611613
45,141,12,14693,134,2612393
45,141,12,14693,134,2638433
45,141,12,14693,134,2615463
45,141,12,14693,134,2609036
45,141,12,14693,134,2609307
45,141,12,14693,134,2653103
45,141,12,14693,134,2611710
45,141,12,14693,134,2632267
45,141,12,14693,134,2615835
45,141,12,14693,134,2613754
45,141,12,14693,134,2613795
45,141,12,14693,134,2614042
45,141,12,14693,134,2611342
45,141,12,14693,134,2611968
45,141,12,14693,134,2609976
45,141,12,14693,134,2758495
45,141,12,14693,134,2616974
45,141,12,14693,134,2962499
45,141,12,14693,134,2622080
45,141,12,14693,134,2621120
45,141,12,14693,134,2611829
45,141,12,14693,134,2640880
45,141,12,14693,134,2680182
45,141,12,14693,134,2614478
45,141,12,14693,134,2610926
45,141,12,14693,134,2608514
45,141,12,14693,134,2616400
45,141,12,14693,134,2610646
45,141,12,14693,134,2608272
45,141,12,14693,134,2626462
45,141,12,14693,134,2607381
45,141,12,14693,134,2605833
45,141,12,14693,134,2613148
45,141,12,14693,134,2614438
45,141,12,14693,134,2607806
45,141,12,14693,134,2609645
45,141,12,14693,134,2612361
45,141,12,14693,134,2609469
45,141,12,14693,134,2612119
45,141,12,14693,134,2644624
45,141,12,14693,134,2615958
45,141,12,14693,134,2637518
45,141,12,14693,134,2612110
45,141,12,14693,134,2614649
45,141,12,14693,134,2608784
45,141,12,14693,134,2643189
45,141,12,14693,134,2620868
45,141,12,14693,134,2612252
45,141,12,14693,134,2616019
45,141,12,14693,134,2606516
45,141,12,14693,134,2615130
30,53,12,13870,76,838757
30,53,12,13870,76,848706
30,53,12,13870,76,852530
30,53,12,13870,76,848454
30,53,12,13870,76,849718
30,53,12,13870,76,845567
30,53,12,13870,76,847587
30,53,12,13870,76,849231
30,53,12,13870,76,981649
30,53,12,13870,76,917371
30,53,12,13870,76,854993
30,53,12,13870,76,908640
30,53,12,13870,76,1105232
30,53,12,13870,76,1080334
30,53,12,13870,76,856622
30,53,12,13870,76,904184
30,53,12,13870,76,854372
30,53,12,13870,76,904370
30,53,12,13870,76,852391
30,53,12,13870,76,843175
30,53,12,13870,76,849542
30,53,12,13870,76,848466
30,53,12,13870,76,844622
30,53,12,13870,76,848397
30,53,12,13870,76,887917
30,53,12,13870,76,848481
30,53,12,13870,76,851126
30,53,12,13870,76,848779
30,53,12,13870,76,974327
30,53,12,13870,76,934199
30,53,12,13870,76,864789
30,53,12,13870,76,1046496
30,53,12,13870,76,1100878
30,53,12,13870,76,871712
30,53,12,13870,76,858695
30,53,12,13870,76,857602
30,53,12,13870,76,904324
30,53,12,13870,76,878320
30,53,12,13870,76,848752
30,53,12,13870,76,845682
30,53,12,13870,76,850411
30,53,12,13870,76,847742
30,53,12,13870,76,850326
30,53,12,13870,76,861631
30,53,12,13870,76,849338
30,53,12,13870,76,844610
30,53,12,13870,76,937560
30,53,12,13870,76,848200
30,53,12,13870,76,850000
30,53,12,13870,76,848085
30,53,12,13870,76,847957
30,53,12,13870,76,860573
30,53,12,13870,76,849847
30,53,12,13870,76,846646
30,53,12,13870,76,847520
30,53,12,13870,76,864709
30,53,12,13870,76,847015
30,53,12,13870,76,845017
30,53,12,13870,76,849697
30,53,12,13870,76,847123
30,53,12,13870,76,851072
30,53,12,13870,76,845605
30,53,12,13870,76,850290
30,53,12,13870,76,837646
30,53,12,13870,76,849186
30,53,12,13870,76,848468
30,53,12,13870,76,850814
30,53,12,13870,76,846207
30,53,12,13870,76,847827
30,53,12,13870,76,848659
30,53,12,13870,76,849273
30,53,12,13870,76,844775
30,53,12,13870,76,850996
30,53,12,13870,76,847710
30,53,12,13870,76,848031
30,53,12,13870,76,847986
30,53,12,13870,76,850246
30,53,12,13870,76,848563
30,53,12,13870,76,847780
30,53,12,13870,76,851275
30,53,12,13870,76,850306
30,53,12,13870,76,857830
30,53,12,13870,76,851044
30,53,12,13870,76,879197
30,53,12,13870,76,846663
30,53,12,13870,76,845962
30,53,12,13870,76,847993
30,53,12,13870,76,844330
30,53,12,13870,76,854339
30,53,12,13870,76,844312
30,53,12,13870,76,849603
30,53,12,13870,76,846888
30,53,12,13870,76,847862
30,53,12,13870,76,848910
30,53,12,13870,76,852752
30,53,12,13870,76,845352
30,53,12,13870,76,849758
30,53,12,13870,76,844763
30,53,12,13870,76,849137
30,53,12,13870,76,849787
8,17,12,5015,19,49832
8,17,12,5015,19,57254
8,17,12,5015,19,44886
8,17,12,5015,19,44880
8,17,12,5015,19,44631
8,17,12,5015,19,44572
8,17,12,5015,19,44300
8,17,12,5015,19,44987
8,17,12,5015,19,44081
8,17,12,5015,19,44263
8,17,12,5015,19,43623
8,17,12,5015,19,44200
8,17,12,5015,19,43916
8,17,12,5015,19,44269
8,17,12,5015,19,45123
8,17,12,5015,19,44154
8,17,12,5015,19,44678
8,17,12,5015,19,44097
8,17,12,5015,19,43515
8,17,12,5015,19,44175
8,17,12,5015,19,43381
8,17,12,5015,19,43499
8,17,12,5015,19,43548
8,17,12,5015,19,44401
8,17,12,5015,19,44098
8,17,12,5015,19,44260
8,17,12,5015,19,44319
8,17,12,5015,19,44376
8,17,12,5015,19,43888
8,17,12,5015,19,44441
8,17,12,5015,19,44061
8,17,12,5015,19,43855
8,17,12,5015,19,43802
8,17,12,5015,19,44768
8,17,12,5015,19,44210
8,17,12,5015,19,44409
8,17,12,5015,19,44847
8,17,12,5015,19,44862
8,17,12,5015,19,44031
8,17,12,5015,19,48591
8,17,12,5015,19,44916
8,17,12,5015,19,44457
8,17,12,5015,19,44274
8,17,12,5015,19,45034
8,17,12,5015,19,44559
8,17,12,5015,19,43688
8,17,12,5015,19,43604
8,17,12,5015,19,44061
8,17,12,5015,19,43997
8,17,12,5015,19,44616
8,17,12,5015,19,44183
8,17,12,5015,19,44591
8,17,12,5015,19,44281
8,17,12,5015,19,43910
8,17,12,5015,19,44299
8,17,12,5015,19,44072
8,17,12,5015,19,43971
8,17,12,5015,19,43505
8,17,12,5015,19,44578
8,17,12,5015,19,43950
8,17,12,5015,19,43244
8,17,12,5015,19,43869
8,17,12,5015,19,44884
8,17,12,5015,19,44086
8,17,12,5015,19,43960
8,17,12,5015,19,45000
8,17,12,5015,19,43829
8,17,12,5015,19,43777
8,17,12,5015,19,43756
8,17,12,5015,19,43824
8,17,12,5015,19,44608
8,17,12,5015,19,44024
8,17,12,5015,19,44345
8,17,12,5015,19,44468
8,17,12,5015,19,44214
8,17,12,5015,19,44434
8,17,12,5015,19,43806
8,17,12,5015,19,43754
8,17,12,5015,19,43446
8,17,12,5015,19,44126
8,17,12,5015,19,43731
8,17,12,5015,19,43522
8,17,12,5015,19,43687
8,17,12,5015,19,43907
8,17,12,5015,19,44016
8,17,12,5015,19,44755
8,17,12,5015,19,44252
8,17,12,5015,19,44264
8,17,12,5015,19,43515
8,17,12,5015,19,43500
8,17,12,5015,19,43639
8,17,12,5015,19,44501
8,17,12,5015,19,43651
8,17,12,5015,19,44376
8,17,12,5015,19,43701
8,17,12,5015,19,45432
8,17,12,5015,19,43878
8,17,12,5015,19,43703
8,17,12,5015,19,43137
8,17,12,5015,19,44060
24,49,12,13527,65,517470
24,49,12,13527,65,519182
24,49,12,13527,65,512939
24,49,12,13527,65,498097
24,49,12,13527,65,507770
24,49,12,13527,65,506375
24,49,12,13527,65,508530
24,49,12,13527,65,507496
24,49,12,13527,65,507897
24,49,12,13527,65,532495
24,49,12,13527,65,520947
24,49,12,13527,65,606838
24,49,12,13527,65,507048
24,49,12,13527,65,507111
24,49,12,13527,65,508608
24,49,12,13527,65,507757
24,49,12,13527,65,510525
24,49,12,13527,65,508966
24,49,12,13527,65,506092
24,49,12,13527,65,506011
24,49,12,13527,65,542259
24,49,12,13527,65,508583
24,49,12,13527,65,506403
24,49,12,13527,65,506491
24,49,12,13527,65,510600
24,49,12,13527,65,505185
24,49,12,13527,65,507920
24,49,12,13527,65,526324
24,49,12,13527,65,495204
24,49,12,13527,65,573131
24,49,12,13527,65,549590
24,49,12,13527,65,506171
24,49,12,13527,65,521443
24,49,12,13527,65,507995
24,49,12,13527,65,596511
24,49,12,13527,65,703340
24,49,12,13527,65,645175
24,49,12,13527,65,508511
24,49,12,13527,65,549639
24,49,12,13527,65,522791
24,49,12,13527,65,500433
24,49,12,13527,65,518922
24,49,12,13527,65,565496
24,49,12,13527,65,516867
24,49,12,13527,65,522159
24,49,12,13527,65,518324
24,49,12,13527,65,516417
24,49,12,13527,65,509152
24,49,12,13527,65,507571
24,49,12,13527,65,503999
24,49,12,13527,65,507907
24,49,12,13527,65,508173
24,49,12,13527,65,503573
24,49,12,13527,65,510384
24,49,12,13527,65,506668
24,49,12,13527,65,502714
24,49,12,13527,65,508882
24,49,12,13527,65,508362
24,49,12,13527,65,504238
24,49,12,13527,65,508733
24,49,12,13527,65,586577
24,49,12,13527,65,546312
24,49,12,13527,65,506593
24,49,12,13527,65,508999
24,49,12,13527,65,502765
24,49,12,13527,65,708938
24,49,12,13527,65,699314
24,49,12,13527,65,509061
24,49,12,13527,65,528994
24,49,12,13527,65,511475
24,49,12,13527,65,510699
24,49,12,13527,65,517475
24,49,12,13527,65,541798
24,49,12,13527,65,504271
24,49,12,13527,65,505730
24,49,12,13527,65,510204
24,49,12,13527,65,506839
24,49,12,13527,65,506679
24,49,12,13527,65,507124
24,49,12,13527,65,520693
24,49,12,13527,65,507325
24,49,12,13527,65,505098
24,49,12,13527,65,505700
24,49,12,13527,65,509621
24,49,12,13527,65,506057
24,49,12,13527,65,504638
24,49,12,13527,65,508966
24,49,12,13527,65,506763
24,49,12,13527,65,503147
24,49,12,13527,65,504336
24,49,12,13527,65,505604
24,49,12,13527,65,582373
24,49,12,13527,65,510077
24,49,12,13527,65,543372
24,49,12,13527,65,512442
24,49,12,13527,65,516248
24,49,12,13527,65,514161
24,49,12,13527,65,515204
24,49,12,13527,65,518006
24,49,12,13527,65,519536
40,103,12,17222,109,1828404
40,103,12,17222,109,1844060
40,103,12,17222,109,1841090
40,103,12,17222,109,1844725
40,103,12,17222,109,1843306
40,103,12,17222,109,2022390
40,103,12,17222,109,1845179
40,103,12,17222,109,1845352
40,103,12,17222,109,2286366
40,103,12,17222,109,1854861
40,103,12,17222,109,1914718
40,103,12,17222,109,1840853
40,103,12,17222,109,1843310
40,103,12,17222,109,1941385
40,103,12,17222,109,1871603
40,103,12,17222,109,2025507
40,103,12,17222,109,2268904
40,103,12,17222,109,1849663
40,103,12,17222,109,1917899
40,103,12,17222,109,1848004
40,103,12,17222,109,1843039
40,103,12,17222,109,1867501
40,103,12,17222,109,1847144
40,103,12,17222,109,1922573
40,103,12,17222,109,1843974
40,103,12,17222,109,1844412
40,103,12,17222,109,1841620
40,103,12,17222,109,1873904
40,103,12,17222,109,1852713
40,103,12,17222,109,1869889
40,103,12,17222,109,1845255
40,103,12,17222,109,1842817
40,103,12,17222,109,1841943
40,103,12,17222,109,1999235
40,103,12,17222,109,2181928
40,103,12,17222,109,1840619
40,103,12,17222,109,1841258
40,103,12,17222,109,1873208
40,103,12,17222,109,1841072
40,103,12,17222,109,1845644
40,103,12,17222,109,1842490
40,103,12,17222,109,1950939
40,103,12,17222,109,1844047
40,103,12,17222,109,1874161
40,103,12,17222,109,1851055
40,103,12,17222,109,1842890
40,103,12,17222,109,1844277
40,103,12,17222,109,1843569
40,103,12,17222,109,1840955
40,103,12,17222,109,1847465
40,103,12,17222,109,1836325
40,103,12,17222,109,1837963
40,103,12,17222,109,1847728
40,103,12,17222,109,1838748
40,103,12,17222,109,1840942
40,103,12,17222,109,1841342
40,103,12,17222,109,1842273
40,103,12,17222,109,1840488
40,103,12,17222,109,1848578
40,103,12,17222,109,1842999
40,103,12,17222,109,1844606
40,103,12,17222,109,1862707
40,103,12,17222,109,1842384
40,103,12,17222,109,1842849
40,103,12,17222,109,1845603
40,103,12,17222,109,1840147
40,103,12,17222,109,1839950
40,103,12,17222,109,1875314
40,103,12,17222,109,1838884
40,103,12,17222,109,1843037
40,103,12,17222,109,1844566
40,103,12,17222,109,1842552
40,103,12,17222,109,1845219
40,103,12,17222,109,1847613
40,103,12,17222,109,1840112
